timestep	volume	pressure	pair_lj_energy	pressure_xx	pressure_yy	pressure_zz	pressure_xy	pressure_yz	pressure_xz
7900	3644.495222	0.4985238367	102.5676431	0.4983999968	0.5282687393	0.4689027739	-0.01478970068	-0.0923477932	0.0725215371
8000	3469.476671	0.4750144717	80.67972292	0.4826050984	0.447102708	0.4953356087	0.0323522095	-0.02123199675	0.02395255347
8100	3432.761949	0.4580407849	71.21328199	0.4504434817	0.447524666	0.4761542068	0.0315411491	0.04679445811	-0.04119667543
8200	3432.743777	0.4829730552	92.66627562	0.5049352094	0.5121362957	0.4318476605	0.004244006127	0.01648296399	0.02121208112
8300	3494.859843	0.5703493963	104.6788199	0.5552082384	0.591977185	0.5638627654	-0.02250247802	0.0469804547	0.04450720526
8400	3817.010045	0.5228017609	93.88546899	0.4994216979	0.49590889	0.5730746949	0.009526690594	-0.03442041878	0.04461675075
8500	3945.150173	0.5546650465	101.2219388	0.5134749592	0.6048504691	0.5456697112	-0.04050325065	0.005083205392	0.06929450237
8600	4242.665595	0.4858031397	95.50951474	0.5008549095	0.4266152884	0.5299392213	0.02266929624	0.0005258527521	-0.008179229182
8700	4051.950262	0.5180254527	89.59737165	0.5016660241	0.467855567	0.584554767	0.01537109566	-0.07636434464	0.02588954016
8800	3989.683727	0.5145081881	102.7382455	0.5401365997	0.4925683178	0.5108196469	0.0391148055	0.03181286334	-0.05247472703
8900	3652.464499	0.5295344128	103.1359487	0.5297875747	0.492208087	0.5666075767	-0.0115989752	-0.01457975206	-0.001916090802
9000	3553.450765	0.5122422215	102.774287	0.5199451783	0.4285464147	0.5882350717	0.04565322313	-0.01737895459	-0.09069443778
9100	3467.046368	0.5214973718	96.23623187	0.4885736184	0.5428226062	0.5330958909	-0.02855308703	-0.03295210447	-0.00734283433
9200	3400.572867	0.4941209847	77.13797396	0.5020615636	0.4680432815	0.5122581091	-0.02492708362	-0.04306013554	0.05509272863
9300	3490.517382	0.4852863988	89.71229603	0.3984480634	0.4713554532	0.5860556799	-0.05032335418	0.05255455663	0.07199034044
9400	3739.332688	0.4950011434	89.11279603	0.4880548855	0.5255319596	0.4714165851	-0.01618176325	-0.02717699213	0.01722741628
9500	3828.304594	0.5705408805	110.5622194	0.5591136313	0.5424620657	0.6100469444	-0.008700747683	0.08302179594	0.01664999626
9600	4012.896453	0.5189208582	100.2197051	0.56629486	0.4831867755	0.5072809391	-0.01768827863	-0.02983565967	-0.06120363746
9700	4105.635507	0.464745641	83.6568411	0.484346306	0.4683131912	0.4415774258	-0.03560799545	0.02803270682	-0.03531091533
9800	3951.027165	0.5230251162	99.49720729	0.4898331848	0.5194964776	0.5597456863	-0.02029851834	0.07800009702	-0.000734252969
9900	3878.023863	0.4595980901	87.35394943	0.4504808738	0.492087635	0.4362257615	-0.02366512111	-0.004109595937	0.03129739753
10000	3666.79053	0.5215294058	96.87995338	0.5447289876	0.5175027662	0.5023564637	0.01865981335	-0.0438961424	0.03329807125
10100	3533.115807	0.4826057039	88.32071362	0.4937996334	0.5096115715	0.4444059066	0.004443147956	-0.01488090559	0.0002644459028
10200	3600.26428	0.4590822021	82.64912973	0.462983029	0.4753619803	0.4389015968	0.01448628449	-0.03047098336	-0.00633816431
10300	3540.91594	0.4753896706	92.98613851	0.5262114576	0.4510511107	0.4489064435	0.0134735568	0.02416780016	0.02225265522
10400	3588.387973	0.4866597426	86.96672977	0.5009158664	0.4793632929	0.4797000685	-0.01967069656	0.01489745897	0.0005232448773
10500	3795.298917	0.4993464631	103.774057	0.5180540532	0.4860393763	0.4939459599	-0.01800097179	0.04282501082	-0.02041268977
10600	3822.458434	0.5444674919	113.5643009	0.5397455407	0.6454333846	0.4482235505	-0.05754951202	-0.01147894172	-0.01044635058
10700	4047.897644	0.4865148734	87.77961246	0.4861633391	0.4761260482	0.4972552329	0.00703364762	-0.03718813948	-0.0400990561
10800	4065.548989	0.4751516361	88.43083129	0.4305781365	0.5004880794	0.4943886923	0.05860572368	0.009726431699	-0.06550646016
10900	3847.129545	0.4698086844	84.499285	0.4550648981	0.48492746	0.4694336951	0.003989996583	-0.02228043687	-0.01399436174
11000	3723.719748	0.5412917288	100.6677199	0.5442991889	0.4783041113	0.6012718862	0.04837641558	0.02824342077	-0.03354557507
11100	3632.806825	0.4874365057	80.23242788	0.4785594853	0.4978675103	0.4858825214	0.03357618538	0.06883142277	-0.02331682705
11200	3518.045137	0.5292750827	105.8284681	0.5705265488	0.4861293555	0.5311693439	0.02039553009	0.04205495719	-0.04952368536
11300	3597.470418	0.4813166906	92.03718469	0.4566427925	0.4520294751	0.5352778042	0.001796575398	0.004721711898	-0.0003441960716
11400	3504.69006	0.5238038046	102.5626455	0.5317435513	0.5330048451	0.5066630175	-0.004899662687	-0.02859867029	-0.01932661946
11500	3795.614957	0.498133314	78.78304376	0.4537017509	0.4884308515	0.5522673396	0.002126023903	0.002314096253	-0.04109922515
11600	3793.28465	0.4470404849	66.49135744	0.421005442	0.4350571906	0.4850588221	0.01883282419	-0.05234788447	-0.02451374932
11700	3964.831712	0.4822044708	86.88651395	0.4574795367	0.4921689339	0.4969649418	0.02557779449	-0.00386981708	0.01442972211
11800	3930.226048	0.5352721503	113.6046958	0.553955246	0.498749521	0.5531116837	-0.02527140247	0.007626231431	0.06152294528
11900	3827.93806	0.5408551779	106.3253454	0.5819328837	0.5167778457	0.5238548042	0.04748237332	-0.003762866362	0.02808114362
12000	3771.243624	0.5632860032	123.8367943	0.5254862872	0.6233022095	0.5410695128	-0.01328067921	-0.07300073521	-0.03992609731
12100	3616.329843	0.53653225	91.81906354	0.5271883909	0.5398640549	0.5425443044	0.05702472396	-0.008816789777	0.003388747598
12200	3685.644857	0.5123221563	90.26380811	0.4888355695	0.5004582811	0.5476726184	-0.04061146036	-0.03556832259	0.01320100854
12300	3546.711825	0.5035728083	92.71474297	0.4748067148	0.5324968156	0.5034148945	-0.01466043189	0.01323913818	-0.01869153125
12400	3706.417027	0.4792770778	91.21945498	0.479375048	0.5099774755	0.4484787099	-0.02453137502	-0.03581240543	0.01150654597
12500	3614.013539	0.4860552566	96.517652	0.4570598684	0.5426227759	0.4584831254	0.01396267152	-0.01716320852	0.03460104424
12600	3834.429096	0.5057499666	90.87213032	0.504189212	0.5215068115	0.4915538763	-0.01101661642	-0.08388420839	-0.003513321548
12700	3791.873871	0.510158415	94.43161824	0.5392600499	0.4827248699	0.5084903254	0.05618977948	-0.03565854473	0.02123045168
12800	3992.80516	0.4560303034	85.87288668	0.4846013263	0.4484647076	0.4350248764	-0.006577074311	0.0147908128	-0.0009594461977
12900	3889.73279	0.5225826897	104.9750845	0.5534135855	0.5238782149	0.4904562686	-0.02710429651	0.03872267221	-0.009538153312
13000	3856.301599	0.4853119335	85.99166117	0.4731372222	0.4672277152	0.5155708631	0.04914480159	0.01007716565	0.03095666052
13100	3689.68483	0.4922866508	97.72807103	0.5217654871	0.5219601841	0.4331342812	0.009070402502	0.01191808306	0.06732807756
13200	3693.888325	0.460304651	90.01169153	0.4281072642	0.4852310438	0.4675756449	-0.02700555062	0.002824701633	-0.03349436838
13300	3576.802615	0.4990996203	84.4321732	0.4972543606	0.5148926603	0.48515184	0.02779338273	0.05789602152	0.00697926456
13400	3722.615943	0.4522508595	80.50885445	0.4002111071	0.4605070221	0.4960344494	-0.03580938512	0.01620101262	-0.01386802368
13500	3662.622854	0.4349658586	69.15959235	0.4935218535	0.3963887556	0.4149869667	0.01042129461	-0.02618472152	0.01294545491
13600	3771.173454	0.5134064439	99.79773789	0.5198396631	0.5487273906	0.4716522782	0.1008702883	0.01431493125	-0.006555482665
13700	3795.371016	0.4651451014	85.35798111	0.4620030504	0.4471639641	0.4862682896	-0.04785799993	0.006866230079	0.06312390777
13800	4050.110256	0.41934636	74.71378718	0.4114144417	0.4175449424	0.4290796958	-0.04369975526	-0.01556878313	0.01732140198
13900	3884.417685	0.4581602114	71.96898467	0.4701207339	0.4254618839	0.4788980164	0.07301989187	0.0204951872	0.01066922157
14000	3895.10957	0.4654508266	79.44528028	0.438347702	0.4770247744	0.4809800033	-0.03566839933	0.0294142394	0.002495183076
14100	3749.775022	0.5023979075	82.7659802	0.4952890326	0.4429523428	0.5689523473	0.001749893539	-0.04121983717	-0.003341755894
14200	3734.235234	0.4378195852	79.27216543	0.419796825	0.4513093031	0.4423526275	0.03809468947	-0.004299921373	0.01949650239
14300	3597.872506	0.5145933653	102.055413	0.4830546982	0.4677473065	0.5929780913	-0.002349370024	-0.004043464448	0.008812246729
14400	3611.337613	0.4783521218	79.67026479	0.453475942	0.4989627641	0.4826176594	0.01810717956	-0.006436379871	0.009651673711
14500	3734.540948	0.470341919	89.87939778	0.4662643015	0.4400558274	0.5047056282	0.0126168306	0.01445964941	-0.03340435886
14600	3677.629714	0.5050255843	94.40582162	0.4738682483	0.5084075819	0.5328009227	0.0076662424	0.05415378999	-0.07096514054
14700	3824.159466	0.507873453	88.64092759	0.5277915408	0.5442208362	0.4516079819	0.002997902119	-0.002659914953	0.07456250365
14800	3857.686914	0.5018664866	97.5274578	0.51712025	0.5110195114	0.4774596983	-0.02034176108	-0.003077371776	0.05802542526
14900	3811.856451	0.5178997355	98.98119258	0.5864425756	0.4622863107	0.5049703203	-0.0185335976	-0.05615971797	-0.06539212082
15000	3727.106105	0.4997195792	93.66933245	0.5402898037	0.4733812319	0.4854877019	0.02846171243	0.01414888049	0.03551232341
15100	3848.595409	0.445212879	81.38239235	0.4510447417	0.465377433	0.4192164622	-0.0672070938	0.02863009453	-0.01409559145
15200	3681.310269	0.512192502	111.308653	0.5208710975	0.5064740866	0.5092323219	0.01362153098	0.01269591488	-0.01972210133
15300	3644.606167	0.563785044	109.3818825	0.5266918265	0.5725438085	0.5921194969	-0.001186679657	0.01208118664	-0.009927117843
15400	3656.567422	0.4727750844	77.89435248	0.4478073669	0.4631649444	0.5073529419	-0.02268585795	0.05578510366	0.07679264038
15500	3619.976581	0.5422517981	88.81671928	0.5139419358	0.5913342545	0.5214792039	0.05050309203	-0.0007881450448	0.05361053552
15600	3769.303869	0.4613827058	81.86532975	0.4795617462	0.4691801519	0.4354062193	-0.01524849746	0.0008680512883	0.03769402497
15700	3787.111152	0.522238554	116.3368532	0.5601860768	0.5812731271	0.4252564582	-0.08043392747	-0.03615736571	0.005556524023
15800	3949.878202	0.4918615957	101.4089582	0.4014337146	0.4831400394	0.5910110333	-0.02793313378	-0.01294460475	0.01986076634
15900	3942.013809	0.4700875548	90.53898062	0.3977485555	0.5095495344	0.5029645744	0.03161390913	0.07646349434	0.01174473312
16000	3937.232794	0.4934510088	92.51774477	0.4876572784	0.506977095	0.4857186529	0.01605801008	-0.03649456251	-0.01238263315
16100	3946.485372	0.4869526784	87.26627914	0.4345982422	0.502955654	0.5233041389	0.01815127818	-0.03323397007	-0.02636800797
16200	3814.274868	0.5156819573	101.7504383	0.5131734494	0.4786131149	0.5552593077	0.03723866915	-0.07371542516	-0.01747191901
16300	3683.999255	0.5120724418	96.93792097	0.5036806439	0.5418691274	0.490667554	0.00310330035	0.005245050576	0.01290178812
16400	3633.718672	0.5291296349	110.4093153	0.5292158625	0.5188384942	0.5393345479	0.02891833489	-0.03604984893	-0.005462260231
16500	3727.177604	0.4829265446	92.15758843	0.4926748486	0.4990904178	0.4570143673	0.01504531314	-0.06326400471	0.01255492568
16600	3573.250421	0.5244351476	98.72585474	0.517396198	0.5060010496	0.5499081951	0.02667253135	0.04094454385	0.005360548731
16700	3827.663647	0.4842697515	92.22130712	0.4325354914	0.5477225022	0.472551261	-0.03256327227	-0.0104250119	-0.0230220171
16800	3755.099671	0.5324149753	100.4672069	0.5506831039	0.5141724654	0.5323893567	0.01020643536	-0.01654079232	0.03629443927
16900	3812.248522	0.510330301	101.3398262	0.4847707605	0.4698280423	0.5763921003	-0.04483713173	-0.04190449466	0.00524679926
17000	3945.653132	0.4704490437	98.1489274	0.4528084313	0.4972895339	0.4612491659	0.008319200775	0.02508121364	0.07953696606
17100	3776.812439	0.5183399934	97.5636996	0.5351234139	0.5206324044	0.4992641619	0.02027839702	0.004340399054	-0.02674638472
17200	3905.167041	0.4478593291	83.07604458	0.4600668372	0.4182580152	0.4652531348	0.02928093004	-0.03675571814	-0.0157156383
17300	3600.328612	0.5441034602	98.81476816	0.4671113944	0.5736016945	0.5915972915	-0.03395476426	-0.01086633462	-0.02758838898
17400	3673.98654	0.4847884308	88.42712641	0.438267991	0.4999290555	0.5161682458	-0.002292249426	0.02544837692	0.01010862514
17500	3625.868594	0.4458643121	76.2426799	0.4039904366	0.4554415213	0.4781609785	0.05871510253	0.01751115939	0.007523602956
17600	3508.801895	0.5380048401	105.7407542	0.5054140361	0.4774780636	0.6311224206	0.02400253386	0.02248174273	-2.2874779e-05
17700	3576.433221	0.55409929	105.9408897	0.5805140558	0.5561475143	0.5256362997	0.02505985144	0.01995145705	-0.02563278407
17800	3742.846505	0.4648383725	86.80883565	0.4080698637	0.503749126	0.4826961278	-0.01819743528	-0.04822879589	0.03157551936
17900	3834.140095	0.4834022339	93.37573702	0.4455633135	0.510171787	0.494471601	-0.03712572587	0.02196415388	0.05836413436
18000	3890.120964	0.4675479875	75.07600631	0.446425972	0.4732457252	0.4829722654	0.004315295543	-0.02065665709	0.03731165592
18100	3788.267994	0.542407027	100.5953466	0.5149636818	0.5569952493	0.5552621497	0.009727409701	0.04110767768	0.0796874076
18200	3945.336676	0.4312890881	72.79548549	0.4598287581	0.3910077384	0.4430307679	0.02376623572	-0.02047817635	-0.08455511999
18300	3833.586228	0.4925893943	85.04138099	0.4965212975	0.4963625044	0.484884381	-0.01483925774	-0.02690627231	0.002431833136
18400	3658.470801	0.5028841993	95.58302497	0.5252970525	0.4821946534	0.5011608919	-0.04324001601	0.03889953547	0.02732081961
18500	3637.817505	0.5160793963	97.43918516	0.5010421033	0.5106776878	0.5365183976	0.001842894591	-0.0313247272	-0.03515428022
18600	3664.759738	0.5027901145	93.18514557	0.5015240597	0.5108316212	0.4960146624	-0.000174497086	0.02903826162	-0.03067775575
18700	3704.793728	0.4952421805	94.20778868	0.4644859072	0.5349780344	0.4862625999	0.00572922324	0.0694602039	0.007959698321
18800	3558.92659	0.5510201316	96.56923426	0.6014462467	0.5631610594	0.4884530887	0.02036781042	0.00234611131	0.01607222412
18900	3752.894839	0.5309368558	103.0961833	0.5006521643	0.5584809541	0.533677449	-0.03504313026	-0.0219968292	-0.02225504617
19000	3858.690574	0.4462271873	86.2075964	0.4421166392	0.4418757432	0.4546891794	-0.00514378079	-0.003711631634	0.01153391214
19100	3931.083116	0.4915159635	88.63358263	0.5179714871	0.4603132133	0.4962631902	-0.02860232814	0.009997847136	-0.04398193289
19200	3964.635597	0.4486822726	78.62505926	0.466499049	0.4532751015	0.4262726672	0.001217556678	0.02176535148	-0.008096917052
19300	3886.284201	0.4856394191	93.41413594	0.4967117962	0.4734406285	0.4867658328	-0.06566991246	-0.02457061551	0.02869153143
19400	3819.900783	0.5202249936	101.9120809	0.5317110856	0.5450107932	0.483953102	0.0328836366	0.0123250379	-0.05264610039
19500	3733.800133	0.5276916986	102.4184864	0.5357699131	0.5492530368	0.4980521461	0.02014632782	0.03178985689	-0.02001010658
19600	3744.033958	0.5063479964	88.69813363	0.4612908555	0.5435817497	0.514171384	0.02006416948	0.02098931199	-0.04123646179
19700	3607.744055	0.4832411652	87.97358251	0.4443335327	0.5201891672	0.4852007956	-0.03765033056	0.05534299626	0.03200144485
19800	3627.507657	0.4933232162	98.5934673	0.4746055037	0.5263203564	0.4790437885	0.006458865474	-0.01911420294	0.01197727644
19900	3653.278396	0.5105539703	87.47821234	0.6048837957	0.420785878	0.5059922373	-0.008115559986	0.002738359852	-0.01147838375
20000	3846.142522	0.4455041261	84.65252507	0.4153132136	0.4375605533	0.4836386114	-0.00392101701	0.02379769923	0.0005681787234
20100	3853.514055	0.4331035524	83.304935	0.4400469212	0.3816272647	0.4776364714	-0.03111679932	-0.00751897924	-0.0006311186433
20200	3815.603527	0.4985816569	87.60787909	0.5916167982	0.4650569705	0.4390712019	-0.0004604209791	0.0009263859547	-0.05714283525
20300	3874.73596	0.4563177671	75.32089943	0.4590979467	0.4110068757	0.4988484791	0.02818462921	-0.01112874171	-0.01983396157
20400	3855.455113	0.4966951592	100.8768154	0.5135248848	0.4777283132	0.4988322795	0.04670090014	0.0188920443	-0.03571567917
20500	3947.409328	0.474750373	105.8003573	0.4316316821	0.4775554921	0.5150639448	0.04757400666	0.008061912175	0.01082469404
20600	3641.49422	0.607980127	138.4586135	0.548965269	0.6135813845	0.6613937276	-0.01834521997	0.003006210929	-0.00550668745
20700	3645.004844	0.5164935506	87.1196847	0.520213913	0.4962923189	0.5329744199	0.0006331130011	-0.0343648976	-0.01875482245
20800	3683.438851	0.5039798688	96.2888214	0.5084847756	0.4536703704	0.5497844604	0.01336855051	-0.03254021543	0.012730749
20900	3684.466878	0.5093204078	92.60705778	0.5291957711	0.4930291227	0.5057363297	-0.02908612289	0.04458187868	-0.01979524785
21000	3658.618436	0.5000421234	88.57537893	0.5300341633	0.5559560713	0.4141361356	0.03559023725	0.004652095927	0.008804586328
21100	3799.186216	0.489528108	96.67145293	0.45829832	0.4945594026	0.5157266015	0.01400644167	0.06940803723	0.002077124477
21200	3771.913761	0.4780025191	79.96587475	0.5005578779	0.440861545	0.4925881344	-0.01356562278	0.04014881772	-0.03658231062
